id,title,overview,service
126,메드파크,"주식회사 메드파크는 의료용구와 의료용 재료를 제조 및 판매하는 회사로, 기타 기계부품 제조, 소프트웨어 개발, 정보기술 및 경영컨설팅 등 다양한 사업을 영위하고 있습니다.","주요 제품 및 서비스는 다음과 같습니다:
1. 골이식재_덴탈
2. 골이식재_메디칼
3. 피부_메디칼
4. 콜라겐(멤브레인)
5. 상품
이 회사는 재생의학 전문기업으로 골이식재, 인공피부, 콜라겐 사업군에 대한 전문지식과 경험을 바탕으로 제품을 제조 및 판매합니다. 골이식재 제조를 위한 원천기술을 보유하고 있으며, 자체기술로 원재료를 가공하여 제품의 가격경쟁력을 높여 시장에 진출하였습니다. 또한 인체조직 가공은행을 설립하여 동종유래 골이식재를 생산하고 있습니다. 인공피부는 수분투과성을 가지면서 외부 환경을 차단하여 피부를 보호하고 재생할 수 있는 기능을 가지고 있습니다. 콜라겐은 콜라겐 생산기술을 확보하여 의료용 콜라겐 제품을 생산하고 판매하고 있습니다."
127,웰크론,"주식회사 웰크론은 1992년에 설립되어 섬유산업과 건설 및 플랜트 사업을 영위하는 회사로, 고효율필터부터 친환경 섬유까지 다양한 제품을 개발하고 있으며, 주요 종속회사는 건설 및 플랜트 사업을 담당하고 있습니다.","주요 서비스:
1. 섬유 상품/제품: 침구, 크리너, 방산제품 등
2. 건설 용역: 종합건설, 플랜트건설, 지식산업센터 등
3. 플랜트 상품/제품: 플랜트제조, 산업용보일러, 식음료플랜트, 폐수처리설비 등
4. 신재생에너지: 입찰/수의계약, 폐기물 재활용
5. 기타 상품/제품/용역: 임대사업, 타부대 사업, 임대수수료, A/S 등"
128,싸이버로지텍,"주식회사 싸이버로지텍은 해운, 항만, 물류 분야에 특화된 소프트웨어 개발 및 판매 회사로, 선사와 터미널 및 물류회사의 요구에 맞춰 솔루션을 연구 및 개발하고 있으며, 물류 컨버전스 기술을 활용하여 새로운 솔루션 개발에 주력하고 있습니다.","주요 제품 및 서비스는 IT 용역 소프트웨어 설치 및 구축, 유지보수 등이 있습니다. 회사는 터미널, 해운, 물류 기업에 IT 기술을 활용한 업무용 솔루션을 제공하고 있으며, 소프트웨어 패키지 개발과 유지보수 매출을 통해 꾸준한 성장을 이루어왔습니다. 또한, 항만 분야의 신규 수주를 통해 성장세를 회복하고 있으며, 클라우드, SaaS, Big Data 등의 기술을 활용한 새로운 시장을 개척하고 있습니다. 설치 및 구축 매출은 감소하였지만, 유지보수 매출은 증가하였습니다.재무정보에 따르면, 설치 및 구축 부문은 9,606,066,425원, 유지보수 부문은 90,366,868,520원으로 총 매출은 99,972,934,945원입니다."
129,바텍,"바텍은 1992년에 설립된 주식회사로, 디지털 엑스레이 시스템과 솔루션을 개발하고 제조하여 판매하는 기업이다.","주식회사 바텍과 그 종속회사는 덴탈 이미징 사업을 운영하며, 치과용 Digital X-ray(Panorama) 및 CT, Generator를 개발ㆍ제조하여 국내 및 해외에서 판매하고 있다. 덴탈 이미징 제품군은 2D 제품, 3D 제품, 구강센서로 나뉘며, 3D 제품은 선진국에서 수요가 높다. 또한, A/S 거점 및 24시간 콜센터를 운영하여 고객 대응 능력을 강화하고 있으며, 높은 수준의 품질 관리와 불량률 최소화를 위해 노력하고 있다. 회사는 국내시장에서 절대적 시장 점유율과 높은 브랜드 인지도를 바탕으로 경쟁력을 보유하고 있으며, 다양한 국내ㆍ국제 전시회 및 박람회 참가를 통해 브랜드 인지도를 높이고 있다. 또한, FCM(Free Care Membership) 서비스를 제공하여 종합 서비스를 제공하고 있다."
130,SK가스,"SK Gas Co., Ltd.는 LPG 사업을 주력으로 하며 국내 1위 사업자이자 글로벌 top-tier LPG Trading 역량을 갖춘 회사로, 액화석유가스(LPG)의 수입, 저장, 판매 등을 주요 사업으로 영위하고 있습니다.","SK가스는 LPG를 수입, 저장, 판매하는 LPG 가스사업을 주요 사업으로 영위하고 있습니다. 주요 서비스는 수송용 LPG Autogas, 석유화학용 LPG, 산업용 LPG, 가정상업용 LPG, 그리고 해외 판매(LPG Trading) 등이 있습니다. Autogas는 친환경성과 경제성을 갖춘 차량 연료로 사용되며, 석유화학용 LPG는 석유화학업체에서 석유화학제품을 제조하는 원료로 사용됩니다. 산업용 LPG는 LPG 국제가격 안정화에 따른 가격경쟁력을 바탕으로 산업용 LPG 수요를 증대시키고 있습니다. 가정상업용 LPG는 난방/취사용으로 사용되며, 해외 판매는 아시아 지역의 주요한 LPG trader로 성장하고 있습니다. 또한, 울산지피에스는 LNG/LPG 가스복합화력발전 사업을 추진하고 있습니다."
131,사람인,"주식회사 사람인은 2005년에 설립된 온라인 기반의 HR서비스를 제공하는 회사로, 채용관련 사업을 중심으로 커리어플랫폼, 채용컨설팅, 아웃소싱 등 다양한 사업을 영위하고 있습니다.","주요 서비스:
1. 커리어플랫폼 사업: 구인회사와 구직자를 매칭시켜주는 서비스로, 채용정보와 인재정보를 제공하고 인공지능 매칭알고리즘을 사용하여 최적화된 매칭을 지원합니다. 또한, 선발평가 도구와 지원자관리시스템 등을 제공하여 기업의 채용을 지원합니다.
2. 채용컨설팅 사업: 공공부문을 중심으로 공정하고 체계화된 채용에 관한 솔루션을 제공하는 서비스입니다. 최신의 채용기법을 적용하여 많은 공기업과 공공기관이 이용하고 있습니다.
3. 아웃소싱 사업: 기업에 인력을 파견하여 고용의 유연성 확보와 업무효율성 증대를 지원하는 서비스입니다."
132,코아시아,"CoAsia Corporation is a company that operates in five business sectors, including system semiconductors, IT component distribution, LED, camera/lens modules, and new technology business finance, with a focus on maximizing management efficiency through group-wide policies and strategies.","주요 제품 및 서비스 카테고리:
1. 시스템반도체 SoC Design Service
2. LED 등
3. 카메라/렌즈 모듈
4. 신기술사업금융
5. 기타 부문간 내부거래 제거

사업의 개요:
- 시스템 반도체 사업부문: CoAsia SEMI는 삼성전자 파운드리 SAFE 내 디자인 솔루션 파트너로 다수의 글로벌 고객사들의 프로젝트를 진행하고 있으며, CoAsia NEXELL은 Customizing SoC와 자율주행 국제규격 ISO26262 기반 Automotive AP에 특화된 칩 설계 기술력으로 글로벌 고객사들의 자체 칩 제작 수요에 대응하고 있습니다.
- 카메라/렌즈 모듈 사업부문: CoAsia CM VINA JSC는 삼성전자 갤럭시 스마트폰 카메라모듈 공급 1차사로, 다양한 모델에 적용 모델을 확대해 나가고 있으며, CoAsia OPTICS VINA Co., Ltd.에서 임가공 및 현지 거래처로의 매출을 담당하고 있습니다. 또한, (주)코아시아씨엠은 삼성전자 갤럭시 모바일의 국내 최대 렌즈 생산능력을 보유한 고품질 광학렌즈 전문기업으로 삼성전자 갤럭시 모바일의 혁신과제를 선도해 나가고 있습니다.
- LED 사업부문: ㈜코아시아 이츠웰사업부와 CoAsia Itswell VINA는 고효율 및 친환경 LED의 연구개발과 생산/판매를 하고 있으며, 다양한 산업으로 영역을 확대해 나가고 있습니다. 또한, ISELED에 소속된 멤버로써, Smart R.G.B. LED 개발을 통해 친환경 자동차 LED 솔루션 사업 확장에 협력하고 있습니다.
- IT부품 유통 사업부문: ㈜코아시아와 ㈜코아시아씨엠코리아는 IT부품의 원재료를 국내외 업체로부터 구매하여 해외 생산 현지 법인으로 판매하고 있으며, 그룹 차원의 정책 및 전략을 개발하여 경영효율을 극대화하고 있습니다.
- 신기술사업금융투자 사업부문: (주)리인베스트먼트는 반도체 관련 분야에 특성화된 전문 투자회사로, 코아시아 그룹의 시스템 반도체 사업의 지적재산권 확보와 국내 시스템 반도체 산업의 전문성 육성을 위해 스타트업을 지원하고 있습니다. 또한, 코아시아케이프 제1호 신기술사업투자조합은 경영참여형 신기술사업투자조합으로, 투자수익을 조합원에게 분배하는 것을 목적으로 합니다.

2023년 결산 기준 누적 매출은 377,630백만원으로 전년 대비 약 18% 감소하였으며, 삼성전자가 주요 매출처입니다."
133,LG전자,"LG전자는 냉장고, 세탁기, 에어컨 등을 생산하며, TV와 디지털 미디어 제품, 자동차 부품 등도 생산하는 대한민국의 기업이다. 회사는 중소기업, 벤처기업, 중견기업에 해당되지 않으며, 국내외에서 신용평가를 받고 있다. 주권상장은 유가증권시장에서 이루어졌다.","주요 제품 및 서비스는 냉장고, 세탁기, 에어컨, TV, Audio, 차량용 부품, 모니터, PC, 사이니지, 카메라모듈 등으로 구분됩니다. 이 회사는 다양한 제품과 용역을 제공하는 사업본부를 운영하고 있으며, 각 사업은 다른 기술과 마케팅전략에 따라 운영됩니다. 주요 제품의 매출액과 가격 변동 현황, 그리고 환경 관련 규제 및 친환경 활동에 대한 정보도 포함되어 있습니다."
134,모트렉스,"이 회사는 주권상장된 연결대상 종속회사를 가지고 있으며, 비상장 회사도 포함하여 총 18개의 회사로 구성되어 있다. 주권은 코스닥시장에 상장되어 있다.","주요 제품 및 서비스
- IVI 제품: Automotive HMI 기술을 기반으로 Apple Car Play, Google Android Auto 등을 연결하는 커넥티비티 기술이 적용된 IVI 제품을 생산 및 판매
- RSE (Rear Seat Entertainment): 탑승자용 디스플레이 장치로 VoD, 위성 TV, 네비게이션 정보 등 다양한 기능 제공
- 중장비 디스플레이: 대화면 Full Color 디지털 클러스터 등 목적형 차량 내 디스플레이 제품 확대
- Dashcam: SSD 저장장치 블랙박스로 주차 중 저장 및 모션 인식 이벤트 저장 기능 제공
- 공기청정기: 자동차 콘솔커버의 디자인 일체형 제품으로 UVC LED로 바이러스나 세균 제거 기능 제공
- 목적형 이동수단 디스플레이: 고속버스, 철도, 택시 등 이동고객을 위한 서비스 디스플레이 제품 개발 및 공급
- 전장용품: 콘크리트펌프카, 숏크리트, 플레이싱붐, 라인펌프, 스테이셔너리펌프 등 다양한 콘크리트 펌프 제품 생산 및 판매"
135,비씨월드제약,"이 회사는 주권상장법인이며, 연결재무제표를 작성하고 사업보고서, 분기ㆍ반기보고서를 제출하는 연결대상 종속회사를 가지고 있습니다. 현재는 비상장 회사가 1개 있으며, 주권상장은 코스닥시장에서 이루어지고 있습니다.","회사의 주요 서비스는 마취통증약, 순환계약, 항생제, 기타처방약 등의 의약품 제조 및 판매이며, 주요 제품 및 서비스는 다음과 같습니다:
1. 마취통증약
2. 순환계약
3. 항생제
4. 기타처방약

이 회사는 의약품 산업에서 R&D 및 기술혁신을 통해 신약 및 개량신약을 연구하고 있으며, 국내시장과 해외시장에서 호평을 받고 있습니다. 또한, CMO사업과 CDMO사업을 확장하고 있으며, 다양한 제형과 연구개발능력을 활용하여 전문의약품을 수출하고 있습니다. 회사의 사업 구조는 의약품 제조 및 판매, 국내 CMO/CDMO사업, 해외수출, 라이센싱아웃 사업으로 구성되어 있습니다."
136,티웨이항공,"주식회사 티웨이항공은 2003년에 설립된 항공운송업을 영위하는 기업으로, 국내외 항공운송업을 주요 사업으로 하고 있으며, 중소기업에 해당하지 않습니다. 회사의 주소는 대구광역시 중구 동덕로 167이며, 전화번호는 1688-8686입니다.","주요 제품 및 서비스 카테고리:
1. 항공 운송
- 국내 여객 운송
- 국제 여객 운송
- 국내 화물 운송
- 국제 화물 운송
- 기내판매 등

2. 항공운송지원서비스
- 지상조업 업무
- 예약센터 업무"
137,HL만도,"에이치엘만도 주식회사는 2014년에 설립된 자동차부품 제조ㆍ판매업을 영위하는 회사로, 제동, 조향, 현가장치 및 기타 자동차부품의 설계, 조립, 제조, 공급 및 마케팅, 판매업을 주요 사업으로 하고 있으며, 경기도 평택시에 본점을 두고 있습니다.","주요 제품 및 서비스
1. Brake(제동) 사업부문: ABS, TCS, MBS, ESC 등을 생산하며, GM, BMW, Renault, VW, Fiat 등에 공급하는 제동장치를 생산하고 있습니다. EPB, AHB, ABS New Model인 MGH 100 등을 양산하고 있으며, IDB에 이르기까지 첨단 Brake 제품을 생산하고 있습니다.
2. Steering(조향) 사업부문: EPS를 개발하여 양산하고 있으며, HPS를 공급하고 있습니다. Rack Type EPS를 개발하여 중대형/고급차량에 적용하고 있습니다.
3. Suspension(현가) 사업부문: ECS를 개발하여 양산하고 있으며, Mono-tube형 Suspension과 DFD 제품을 개발하여 양산하고 있습니다."
138,한국중부발전,"한국중부발전은 전기공급업을 영위하는 회사로, 한국전력공사의 분할로 설립되었으며, 전기사업법에 근거하여 전기 생산 및 판매를 하고 있습니다.","주요 제품 및 서비스: 
1. 전기 생산 및 판매
2. 전력사업과 관련된 용역 제공

주요 제품(전기)의 가격변동추이:
- 제 23 기: 165.6 원/kWh
- 제 22 기: 189.62 원/kWh
- 제 21 기: 113.62 원/kWh

사업의 개요:
- 발전 및 판매: 10,775MW의 설비용량을 보유하고 국내 시장점유율 7.5%
- 건설: LNG 복합발전소 건설 및 양수발전소 건설 예정
- 재무관리: 부족자금 조달 및 금융시장 모니터링을 통한 안정성 강화
- 시장점유율: 한국중부발전이 7.5%의 시장점유율을 보유

시장의 특성:
- 전력거래시장은 발전경쟁단계로 변동비 반영 발전시장으로 운영
- CBP시장의 제도개선을 통해 발전기별 용량요금 시행 및 계통한계가격 보정계수 도입

이 회사는 전기 생산 및 판매를 주요 사업으로 하며, 건설 및 재무관리를 통해 사업을 확장하고 있습니다. 또한, 시장의 특성에 따라 변동비 저감과 발전기 가동률 향상에 노력하고 있습니다."
